year,month_idx,temp_anomaly,temp_absolute,month
1942,1,0.47600000000000003,3.096,Jan
1942,2,-0.374,2.856,Feb
1942,3,-0.03,5.3,Mar
1942,4,0.059000000000000004,8.418999999999999,Apr
1942,5,-0.027999999999999997,11.341999999999999,May
1942,6,0.046,13.575999999999999,Jun
1942,7,-0.182,14.228,Jul
1942,8,-0.13699999999999998,13.793,Aug
1942,9,0.013999999999999999,12.133999999999999,Sep
1942,10,0.349,9.609,Oct
1942,11,0.256,6.376,Nov
1942,12,0.261,3.931,Dec
1943,1,-0.245,2.375,Jan
1943,2,0.265,3.495,Feb
1943,3,-0.21,5.12,Mar
1943,4,0.28800000000000003,8.648,Apr
1943,5,0.11199999999999999,11.482,May
1943,6,-0.37200000000000005,13.158,Jun
1943,7,0.042,14.452,Jul
1943,8,-0.155,13.775,Aug
1943,9,-0.024,12.096,Sep
1943,10,0.626,9.886,Oct
1943,11,0.099,6.219,Nov
1943,12,0.5489999999999999,4.218999999999999,Dec
1944,1,0.861,3.481,Jan
1944,2,0.35200000000000004,3.582,Feb
1944,3,0.166,5.496,Mar
1944,4,0.062,8.421999999999999,Apr
1944,5,-0.057999999999999996,11.312,May
1944,6,-0.068,13.462,Jun
1944,7,0.045,14.455,Jul
1944,8,0.086,14.016,Aug
1944,9,0.331,12.450999999999999,Sep
1944,10,0.5329999999999999,9.793,Oct
1944,11,-0.051,6.069,Nov
1944,12,-0.256,3.4139999999999997,Dec
1945,1,-0.121,2.499,Jan
1945,2,-0.612,2.618,Feb
1945,3,-0.179,5.151,Mar
1945,4,0.311,8.671,Apr
1945,5,-0.28,11.09,May
1945,6,-0.20800000000000002,13.322,Jun
1945,7,-0.214,14.196,Jul
1945,8,0.37799999999999995,14.308,Aug
1945,9,0.102,12.222,Sep
1945,10,0.303,9.563,Oct
1945,11,-0.075,6.045,Nov
1945,12,-0.537,3.133,Dec
1946,1,0.317,2.9370000000000003,Jan
1946,2,0.209,3.439,Feb
1946,3,-0.096,5.234,Mar
1946,4,0.48100000000000004,8.841,Apr
1946,5,-0.02,11.35,May
1946,6,-0.23800000000000002,13.292,Jun
1946,7,-0.002,14.408,Jul
1946,8,-0.09,13.84,Aug
1946,9,-0.057999999999999996,12.062,Sep
1946,10,0.011000000000000001,9.270999999999999,Oct
1946,11,0.10800000000000001,6.228,Nov
1946,12,-0.5479999999999999,3.122,Dec
1947,1,-0.052000000000000005,2.568,Jan
1947,2,0.042,3.272,Feb
1947,3,0.469,5.799,Mar
1947,4,0.341,8.700999999999999,Apr
1947,5,-0.036000000000000004,11.334,May
1947,6,-0.078,13.452,Jun
1947,7,-0.062,14.348,Jul
1947,8,-0.10400000000000001,13.826,Aug
1947,9,0.047,12.167,Sep
1947,10,0.7490000000000001,10.009,Oct
1947,11,0.264,6.384,Nov
1947,12,-0.013000000000000001,3.657,Dec
1948,1,0.733,3.353,Jan
1948,2,-0.027000000000000003,3.203,Feb
1948,3,-0.424,4.906,Mar
1948,4,0.153,8.513,Apr
1948,5,0.163,11.533,May
1948,6,0.129,13.658999999999999,Jun
1948,7,0.028999999999999998,14.439,Jul
1948,8,-0.024,13.906,Aug
1948,9,0.032,12.152,Sep
1948,10,0.318,9.578,Oct
1948,11,0.063,6.183,Nov
1948,12,-0.19399999999999998,3.476,Dec
1949,1,0.5770000000000001,3.197,Jan
1949,2,-0.493,2.737,Feb
1949,3,-0.267,5.063,Mar
1949,4,-0.013999999999999999,8.346,Apr
1949,5,-0.062,11.308,May
1949,6,-0.319,13.210999999999999,Jun
1949,7,-0.21600000000000003,14.194,Jul
1949,8,-0.095,13.834999999999999,Aug
1949,9,-0.163,11.956999999999999,Sep
1949,10,0.262,9.522,Oct
1949,11,0.018000000000000002,6.138,Nov
1949,12,-0.21899999999999997,3.451,Dec
1950,1,-0.629,1.991,Jan
1950,2,-0.53,2.7,Feb
1950,3,-0.102,5.228,Mar
1950,4,-0.251,8.109,Apr
1950,5,-0.078,11.292,May
1950,6,-0.16399999999999998,13.366,Jun
1950,7,-0.272,14.138,Jul
1950,8,-0.46299999999999997,13.467,Aug
1950,9,-0.163,11.956999999999999,Sep
1950,10,-0.115,9.145,Oct
1950,11,-0.759,5.361,Nov
1950,12,-0.129,3.541,Dec
1951,1,-0.499,2.121,Jan
1951,2,-0.915,2.315,Feb
1951,3,-0.255,5.075,Mar
1951,4,0.018000000000000002,8.378,Apr
1951,5,0.078,11.447999999999999,May
1951,6,-0.28300000000000003,13.247,Jun
1951,7,-0.087,14.323,Jul
1951,8,0.102,14.032,Aug
1951,9,0.225,12.344999999999999,Sep
1951,10,0.409,9.669,Oct
1951,11,0.105,6.2250000000000005,Nov
1951,12,0.6659999999999999,4.336,Dec
1952,1,0.431,3.051,Jan
1952,2,0.174,3.404,Feb
1952,3,-0.371,4.959,Mar
1952,4,0.107,8.466999999999999,Apr
1952,5,-0.018000000000000002,11.351999999999999,May
1952,6,-0.084,13.446,Jun
1952,7,0.145,14.555,Jul
1952,8,0.053,13.983,Aug
1952,9,0.135,12.254999999999999,Sep
1952,10,-0.10400000000000001,9.156,Oct
1952,11,-0.7040000000000001,5.416,Nov
1952,12,-0.008,3.662,Dec
1953,1,0.345,2.965,Jan
1953,2,0.409,3.639,Feb
1953,3,0.39,5.72,Mar
1953,4,0.5329999999999999,8.892999999999999,Apr
1953,5,0.151,11.520999999999999,May
1953,6,0.081,13.610999999999999,Jun
1953,7,-0.009000000000000001,14.401,Jul
1953,8,0.149,14.078999999999999,Aug
1953,9,0.11800000000000001,12.238,Sep
1953,10,0.33899999999999997,9.599,Oct
1953,11,-0.19,5.93,Nov
1953,12,0.332,4.002,Dec
1954,1,-0.584,2.036,Jan
1954,2,-0.192,3.038,Feb
1954,3,-0.191,5.139,Mar
1954,4,-0.19899999999999998,8.161,Apr
1954,5,-0.387,10.982999999999999,May
1954,6,-0.125,13.405,Jun
1954,7,-0.165,14.245000000000001,Jul
1954,8,-0.047,13.883,Aug
1954,9,-0.006999999999999999,12.113,Sep
1954,10,0.297,9.557,Oct
1954,11,0.47,6.59,Nov
1954,12,-0.11699999999999999,3.553,Dec
1955,1,0.797,3.4170000000000003,Jan
1955,2,-0.084,3.146,Feb
1955,3,-0.757,4.573,Mar
1955,4,-0.24,8.12,Apr
1955,5,-0.183,11.187,May
1955,6,0.021,13.551,Jun
1955,7,-0.179,14.231,Jul
1955,8,0.35200000000000004,14.282,Aug
1955,9,-0.14800000000000002,11.972,Sep
1955,10,0.473,9.733,Oct
1955,11,-0.145,5.9750000000000005,Nov
1955,12,-0.353,3.317,Dec
1956,1,-0.16,2.46,Jan
1956,2,-0.447,2.783,Feb
1956,3,-0.442,4.888,Mar
1956,4,-0.449,7.911,Apr
1956,5,-0.645,10.725,May
1956,6,-0.377,13.152999999999999,Jun
1956,7,-0.22899999999999998,14.181000000000001,Jul
1956,8,-0.74,13.19,Aug
1956,9,-0.321,11.799,Sep
1956,10,-0.331,8.929,Oct
1956,11,-0.37200000000000005,5.748,Nov
1956,12,-0.069,3.601,Dec
1957,1,-0.14400000000000002,2.476,Jan
1957,2,-0.121,3.109,Feb
1957,3,-0.289,5.041,Mar
1957,4,-0.003,8.357,Apr
1957,5,-0.11599999999999999,11.254,May
1957,6,0.251,13.780999999999999,Jun
1957,7,-0.282,14.128,Jul
1957,8,0.161,14.091,Aug
1957,9,0.19399999999999998,12.314,Sep
1957,10,0.23800000000000002,9.498,Oct
1957,11,0.28600000000000003,6.406000000000001,Nov
1957,12,0.6679999999999999,4.338,Dec
1958,1,0.9540000000000001,3.5740000000000003,Jan
1958,2,0.48100000000000004,3.711,Feb
1958,3,0.13,5.46,Mar
1958,4,0.151,8.511,Apr
1958,5,0.132,11.501999999999999,May
1958,6,-0.348,13.181999999999999,Jun
1958,7,0.024,14.434,Jul
1958,8,-0.32299999999999995,13.607,Aug
1958,9,-0.265,11.854999999999999,Sep
1958,10,0.11900000000000001,9.379,Oct
1958,11,0.15,6.2700000000000005,Nov
1958,12,0.16699999999999998,3.8369999999999997,Dec
1959,1,0.32299999999999995,2.943,Jan
1959,2,0.111,3.341,Feb
1959,3,0.528,5.8580000000000005,Mar
1959,4,0.451,8.811,Apr
1959,5,-0.061,11.309,May
1959,6,0.048,13.578,Jun
1959,7,0.037000000000000005,14.447000000000001,Jul
1959,8,-0.064,13.866,Aug
1959,9,-0.17,11.95,Sep
1959,10,-0.096,9.164,Oct
1959,11,-0.37,5.75,Nov
1959,12,0.105,3.775,Dec
1960,1,0.09300000000000001,2.713,Jan
1960,2,0.574,3.804,Feb
1960,3,-1.025,4.305,Mar
1960,4,-0.265,8.094999999999999,Apr
1960,5,-0.518,10.851999999999999,May
1960,6,-0.051,13.479,Jun
1960,7,-0.222,14.188,Jul
1960,8,-0.09699999999999999,13.833,Aug
1960,9,-0.022000000000000002,12.097999999999999,Sep
1960,10,0.22899999999999998,9.488999999999999,Oct
1960,11,-0.28800000000000003,5.832,Nov
1960,12,0.595,4.265,Dec
1961,1,0.31,2.93,Jan
1961,2,0.466,3.696,Feb
1961,3,0.263,5.593,Mar
1961,4,0.3,8.66,Apr
1961,5,0.24600000000000002,11.616,May
1961,6,0.174,13.703999999999999,Jun
1961,7,-0.121,14.289,Jul
1961,8,-0.062,13.868,Aug
1961,9,0.134,12.254,Sep
1961,10,0.057,9.317,Oct
1961,11,0.094,6.214,Nov
1961,12,-0.15,3.52,Dec
1962,1,0.375,2.995,Jan
1962,2,0.479,3.709,Feb
1962,3,0.201,5.531,Mar
1962,4,0.172,8.532,Apr
1962,5,-0.245,11.125,May
1962,6,-0.09,13.44,Jun
1962,7,-0.193,14.217,Jul
1962,8,-0.207,13.722999999999999,Aug
1962,9,-0.09,12.03,Sep
1962,10,0.195,9.455,Oct
1962,11,0.161,6.281,Nov
1962,12,0.282,3.952,Dec
1963,1,0.27699999999999997,2.8970000000000002,Jan
1963,2,0.81,4.04,Feb
1963,3,-0.225,5.105,Mar
1963,4,-0.201,8.158999999999999,Apr
1963,5,-0.336,11.033999999999999,May
1963,6,-0.11199999999999999,13.418,Jun
1963,7,0.106,14.516,Jul
1963,8,0.396,14.326,Aug
1963,9,0.452,12.572,Sep
1963,10,0.6920000000000001,9.952,Oct
1963,11,0.457,6.577,Nov
1963,12,0.09300000000000001,3.763,Dec
1964,1,0.265,2.8850000000000002,Jan
1964,2,-0.204,3.026,Feb
1964,3,-0.45399999999999996,4.876,Mar
1964,4,-0.439,7.920999999999999,Apr
1964,5,-0.47600000000000003,10.893999999999998,May
1964,6,-0.062,13.468,Jun
1964,7,-0.094,14.316,Jul
1964,8,-0.23,13.7,Aug
1964,9,-0.509,11.610999999999999,Sep
1964,10,-0.43,8.83,Oct
1964,11,-0.124,5.996,Nov
1964,12,-0.21,3.46,Dec
1965,1,0.24600000000000002,2.866,Jan
1965,2,-0.18899999999999997,3.041,Feb
1965,3,-0.158,5.172,Mar
1965,4,-0.375,7.984999999999999,Apr
1965,5,-0.157,11.213,May
1965,6,-0.217,13.312999999999999,Jun
1965,7,-0.325,14.085,Jul
1965,8,-0.1,13.83,Aug
1965,9,-0.376,11.744,Sep
1965,10,0.225,9.485,Oct
1965,11,-0.247,5.873,Nov
1965,12,0.105,3.775,Dec
1966,1,-0.126,2.494,Jan
1966,2,0.077,3.307,Feb
1966,3,0.19,5.5200000000000005,Mar
1966,4,-0.198,8.161999999999999,Apr
1966,5,-0.153,11.216999999999999,May
1966,6,0.039,13.568999999999999,Jun
1966,7,0.179,14.589,Jul
1966,8,-0.165,13.765,Aug
1966,9,0.038,12.158,Sep
1966,10,-0.102,9.158,Oct
1966,11,-0.15,5.97,Nov
1966,12,-0.27699999999999997,3.393,Dec
1967,1,0.085,2.705,Jan
1967,2,-0.32,2.91,Feb
1967,3,0.062,5.392,Mar
1967,4,0.067,8.427,Apr
1967,5,0.28800000000000003,11.658,May
1967,6,-0.317,13.213,Jun
1967,7,-0.048,14.362,Jul
1967,8,-0.10800000000000001,13.822,Aug
1967,9,-0.054000000000000006,12.065999999999999,Sep
1967,10,0.546,9.806,Oct
1967,11,0.055999999999999994,6.176,Nov
1967,12,0.264,3.934,Dec
1968,1,-0.252,2.3680000000000003,Jan
1968,2,0.017,3.247,Feb
1968,3,0.7909999999999999,6.121,Mar
1968,4,0.09300000000000001,8.453,Apr
1968,5,-0.35,11.02,May
1968,6,-0.289,13.241,Jun
1968,7,-0.415,13.995000000000001,Jul
1968,8,-0.418,13.512,Aug
1968,9,-0.529,11.591,Sep
1968,10,0.187,9.447,Oct
1968,11,-0.22399999999999998,5.896,Nov
1968,12,-0.42100000000000004,3.2489999999999997,Dec
1969,1,-0.6779999999999999,1.9420000000000002,Jan
1969,2,-0.797,2.433,Feb
1969,3,-0.247,5.083,Mar
1969,4,0.21,8.57,Apr
1969,5,-0.02,11.35,May
1969,6,-0.045,13.485,Jun
1969,7,-0.174,14.236,Jul
1969,8,-0.107,13.823,Aug
1969,9,-0.07400000000000001,12.046,Sep
1969,10,0.23,9.49,Oct
1969,11,0.307,6.4270000000000005,Nov
1969,12,0.541,4.211,Dec
1970,1,0.214,2.834,Jan
1970,2,0.523,3.753,Feb
1970,3,-0.055999999999999994,5.274,Mar
1970,4,0.245,8.604999999999999,Apr
1970,5,-0.159,11.210999999999999,May
1970,6,-0.004,13.526,Jun
1970,7,0.011000000000000001,14.421,Jul
1970,8,-0.252,13.677999999999999,Aug
1970,9,0.152,12.271999999999998,Sep
1970,10,0.096,9.356,Oct
1970,11,-0.057,6.063,Nov
1970,12,-0.146,3.524,Dec
1971,1,0.344,2.964,Jan
1971,2,-0.33799999999999997,2.892,Feb
1971,3,-0.32899999999999996,5.001,Mar
1971,4,-0.013999999999999999,8.346,Apr
1971,5,-0.15,11.219999999999999,May
1971,6,-0.426,13.104,Jun
1971,7,-0.265,14.145,Jul
1971,8,-0.047,13.883,Aug
1971,9,0.034,12.154,Sep
1971,10,0.138,9.398,Oct
1971,11,0.19399999999999998,6.314,Nov
1971,12,0.215,3.885,Dec
1972,1,-0.7340000000000001,1.8860000000000001,Jan
1972,2,-0.623,2.607,Feb
1972,3,-0.035,5.295,Mar
1972,4,-0.005,8.354999999999999,Apr
1972,5,-0.20800000000000002,11.161999999999999,May
1972,6,-0.008,13.522,Jun
1972,7,-0.159,14.251,Jul
1972,8,0.258,14.187999999999999,Aug
1972,9,-0.20199999999999999,11.918,Sep
1972,10,0.10099999999999999,9.361,Oct
1972,11,-0.294,5.8260000000000005,Nov
1972,12,0.115,3.785,Dec
1973,1,0.42200000000000004,3.0420000000000003,Jan
1973,2,0.6859999999999999,3.916,Feb
1973,3,0.475,5.805,Mar
1973,4,0.575,8.934999999999999,Apr
1973,5,0.39399999999999996,11.764,May
1973,6,0.299,13.828999999999999,Jun
1973,7,0.03,14.44,Jul
1973,8,-0.045,13.885,Aug
1973,9,-0.0,12.12,Sep
1973,10,0.342,9.602,Oct
1973,11,0.105,6.2250000000000005,Nov
1973,12,0.161,3.831,Dec
1974,1,-0.36,2.2600000000000002,Jan
1974,2,-0.638,2.592,Feb
1974,3,-0.131,5.199,Mar
1974,4,0.023,8.383,Apr
1974,5,-0.16399999999999998,11.206,May
1974,6,-0.141,13.389,Jun
1974,7,-0.115,14.295,Jul
1974,8,0.096,14.026,Aug
1974,9,-0.37200000000000005,11.748,Sep
1974,10,-0.162,9.097999999999999,Oct
1974,11,-0.19,5.93,Nov
1974,12,-0.126,3.544,Dec
1975,1,0.434,3.0540000000000003,Jan
1975,2,0.17600000000000002,3.406,Feb
1975,3,0.374,5.704,Mar
1975,4,0.221,8.581,Apr
1975,5,0.36200000000000004,11.732,May
1975,6,0.032,13.562,Jun
1975,7,-0.063,14.347,Jul
1975,8,-0.38799999999999996,13.542,Aug
1975,9,0.04,12.159999999999998,Sep
1975,10,0.051,9.311,Oct
1975,11,-0.22699999999999998,5.893,Nov
1975,12,-0.012,3.658,Dec
1976,1,0.262,2.882,Jan
1976,2,-0.192,3.038,Feb
1976,3,-0.816,4.514,Mar
1976,4,-0.069,8.290999999999999,Apr
1976,5,-0.426,10.943999999999999,May
1976,6,-0.44299999999999995,13.087,Jun
1976,7,-0.254,14.156,Jul
1976,8,-0.405,13.525,Aug
1976,9,-0.217,11.902999999999999,Sep
1976,10,-0.7490000000000001,8.511,Oct
1976,11,-0.452,5.668,Nov
1976,12,0.016,3.686,Dec
1977,1,-0.138,2.482,Jan
1977,2,0.247,3.477,Feb
1977,3,0.39899999999999997,5.729,Mar
1977,4,0.504,8.863999999999999,Apr
1977,5,0.45399999999999996,11.824,May
1977,6,0.354,13.883999999999999,Jun
1977,7,0.247,14.657,Jul
1977,8,0.187,14.116999999999999,Aug
1977,9,-0.23800000000000002,11.882,Sep
1977,10,-0.098,9.161999999999999,Oct
1977,11,0.43200000000000005,6.5520000000000005,Nov
1977,12,0.08900000000000001,3.759,Dec
1978,1,0.085,2.705,Jan
1978,2,0.22899999999999998,3.459,Feb
1978,3,0.264,5.594,Mar
1978,4,0.419,8.779,Apr
1978,5,0.042,11.411999999999999,May
1978,6,-0.305,13.225,Jun
1978,7,-0.027999999999999997,14.382,Jul
1978,8,-0.63,13.299999999999999,Aug
1978,9,-0.08199999999999999,12.037999999999998,Sep
1978,10,0.102,9.362,Oct
1978,11,0.24100000000000002,6.361,Nov
1978,12,0.08,3.75,Dec
1979,1,0.061,2.681,Jan
1979,2,-0.377,2.8529999999999998,Feb
1979,3,0.153,5.483,Mar
1979,4,0.085,8.445,Apr
1979,5,-0.149,11.221,May
1979,6,-0.022000000000000002,13.508,Jun
1979,7,-0.27399999999999997,14.136000000000001,Jul
1979,8,-0.095,13.834999999999999,Aug
1979,9,0.14300000000000002,12.263,Sep
1979,10,0.345,9.605,Oct
1979,11,0.185,6.305,Nov
1979,12,0.941,4.611,Dec
1980,1,0.33299999999999996,2.9530000000000003,Jan
1980,2,0.419,3.649,Feb
1980,3,0.035,5.365,Mar
1980,4,0.57,8.93,Apr
1980,5,0.413,11.783,May
1980,6,0.066,13.596,Jun
1980,7,0.344,14.754,Jul
1980,8,0.275,14.205,Aug
1980,9,0.21100000000000002,12.331,Sep
1980,10,0.299,9.559,Oct
1980,11,0.5820000000000001,6.702,Nov
1980,12,0.345,4.015,Dec
1981,1,1.189,3.809,Jan
1981,2,0.8140000000000001,4.0440000000000005,Feb
1981,3,0.905,6.235,Mar
1981,4,0.601,8.960999999999999,Apr
1981,5,0.195,11.565,May
1981,6,0.248,13.777999999999999,Jun
1981,7,0.354,14.764,Jul
1981,8,0.603,14.533,Aug
1981,9,0.13,12.25,Sep
1981,10,0.11900000000000001,9.379,Oct
1981,11,0.155,6.275,Nov
1981,12,0.858,4.528,Dec
1982,1,-0.063,2.557,Jan
1982,2,0.086,3.316,Feb
1982,3,-0.44799999999999995,4.882,Mar
1982,4,0.113,8.472999999999999,Apr
1982,5,-0.021,11.348999999999998,May
1982,6,-0.262,13.267999999999999,Jun
1982,7,0.14800000000000002,14.558,Jul
1982,8,-0.13,13.799999999999999,Aug
1982,9,-0.08800000000000001,12.032,Sep
1982,10,-0.021,9.238999999999999,Oct
1982,11,-0.142,5.978,Nov
1982,12,0.6759999999999999,4.346,Dec
1983,1,0.8590000000000001,3.479,Jan
1983,2,0.63,3.86,Feb
1983,3,0.389,5.719,Mar
1983,4,0.355,8.715,Apr
1983,5,0.37200000000000005,11.741999999999999,May
1983,6,-0.042,13.488,Jun
1983,7,-0.003,14.407,Jul
1983,8,0.375,14.305,Aug
1983,9,0.579,12.699,Sep
1983,10,0.217,9.477,Oct
1983,11,0.655,6.775,Nov
1983,12,0.161,3.831,Dec
1984,1,0.337,2.9570000000000003,Jan
1984,2,-0.13,3.1,Feb
1984,3,0.33799999999999997,5.668,Mar
1984,4,0.083,8.443,Apr
1984,5,0.632,12.001999999999999,May
1984,6,-0.128,13.402,Jun
1984,7,0.022000000000000002,14.432,Jul
1984,8,0.037000000000000005,13.967,Aug
1984,9,-0.102,12.017999999999999,Sep
1984,10,0.11699999999999999,9.376999999999999,Oct
1984,11,-0.301,5.819,Nov
1984,12,-0.489,3.181,Dec
1985,1,0.38799999999999996,3.008,Jan
1985,2,-0.509,2.721,Feb
1985,3,0.13699999999999998,5.467,Mar
1985,4,0.276,8.636,Apr
1985,5,0.068,11.437999999999999,May
1985,6,0.032,13.562,Jun
1985,7,-0.426,13.984,Jul
1985,8,0.146,14.076,Aug
1985,9,-0.153,11.966999999999999,Sep
1985,10,0.069,9.329,Oct
1985,11,-0.162,5.958,Nov
1985,12,0.114,3.784,Dec
1986,1,0.7020000000000001,3.322,Jan
1986,2,0.7929999999999999,4.023,Feb
1986,3,0.435,5.765,Mar
1986,4,0.499,8.859,Apr
1986,5,0.21899999999999997,11.588999999999999,May
1986,6,-0.08800000000000001,13.442,Jun
1986,7,-0.098,14.312,Jul
1986,8,0.066,13.996,Aug
1986,9,-0.28600000000000003,11.834,Sep
1986,10,0.036000000000000004,9.296,Oct
1986,11,-0.193,5.9270000000000005,Nov
1986,12,0.105,3.775,Dec
1987,1,0.536,3.156,Jan
1987,2,0.9309999999999999,4.161,Feb
1987,3,-0.085,5.245,Mar
1987,4,0.254,8.613999999999999,Apr
1987,5,0.16699999999999998,11.536999999999999,May
1987,6,0.414,13.943999999999999,Jun
1987,7,0.507,14.917,Jul
1987,8,-0.0,13.93,Aug
1987,9,0.354,12.473999999999998,Sep
1987,10,0.345,9.605,Oct
1987,11,-0.065,6.055,Nov
1987,12,0.846,4.516,Dec
1988,1,0.853,3.473,Jan
1988,2,0.222,3.452,Feb
1988,3,0.605,5.9350000000000005,Mar
1988,4,0.636,8.995999999999999,Apr
1988,5,0.494,11.863999999999999,May
1988,6,0.579,14.109,Jun
1988,7,0.361,14.771,Jul
1988,8,0.65,14.58,Aug
1988,9,0.581,12.700999999999999,Sep
1988,10,0.727,9.987,Oct
1988,11,0.17800000000000002,6.298,Nov
1988,12,0.7,4.37,Dec
1989,1,0.10400000000000001,2.724,Jan
1989,2,0.41700000000000004,3.6470000000000002,Feb
1989,3,0.474,5.804,Mar
1989,4,0.34,8.7,Apr
1989,5,-0.09,11.28,May
1989,6,-0.067,13.463,Jun
1989,7,0.21,14.620000000000001,Jul
1989,8,0.233,14.163,Aug
1989,9,0.278,12.398,Sep
1989,10,0.498,9.758,Oct
1989,11,0.07200000000000001,6.192,Nov
1989,12,0.7659999999999999,4.436,Dec
1990,1,0.635,3.255,Jan
1990,2,0.43700000000000006,3.667,Feb
1990,3,1.405,6.735,Mar
1990,4,0.812,9.171999999999999,Apr
1990,5,0.45799999999999996,11.828,May
1990,6,0.379,13.908999999999999,Jun
1990,7,0.396,14.806000000000001,Jul
1990,8,0.188,14.118,Aug
1990,9,0.115,12.235,Sep
1990,10,0.621,9.881,Oct
1990,11,0.8009999999999999,6.921,Nov
1990,12,0.769,4.439,Dec
1991,1,0.5920000000000001,3.212,Jan
1991,2,0.828,4.058,Feb
1991,3,0.24100000000000002,5.571,Mar
1991,4,0.85,9.209999999999999,Apr
1991,5,0.25,11.62,May
1991,6,0.752,14.282,Jun
1991,7,0.575,14.985,Jul
1991,8,0.401,14.331,Aug
1991,9,0.564,12.684,Sep
1991,10,0.493,9.753,Oct
1991,11,0.34600000000000003,6.466,Nov
1991,12,0.405,4.075,Dec
1992,1,0.966,3.5860000000000003,Jan
1992,2,0.716,3.9459999999999997,Feb
1992,3,0.623,5.953,Mar
1992,4,0.198,8.558,Apr
1992,5,0.16399999999999998,11.533999999999999,May
1992,6,0.051,13.581,Jun
1992,7,-0.265,14.145,Jul
1992,8,-0.141,13.789,Aug
1992,9,-0.44799999999999995,11.671999999999999,Sep
1992,10,0.1,9.36,Oct
1992,11,-0.23800000000000002,5.882,Nov
1992,12,0.429,4.099,Dec
1993,1,0.7,3.3200000000000003,Jan
1993,2,0.541,3.771,Feb
1993,3,0.603,5.933,Mar
1993,4,0.32,8.68,Apr
1993,5,0.115,11.485,May
1993,6,-0.019,13.511,Jun
1993,7,0.14800000000000002,14.558,Jul
1993,8,-0.069,13.860999999999999,Aug
1993,9,-0.174,11.946,Sep
1993,10,0.37,9.629999999999999,Oct
1993,11,-0.39899999999999997,5.721,Nov
1993,12,0.361,4.031,Dec
1994,1,0.374,2.994,Jan
1994,2,-0.42,2.81,Feb
1994,3,0.401,5.731,Mar
1994,4,0.649,9.009,Apr
1994,5,0.331,11.700999999999999,May
1994,6,0.618,14.148,Jun
1994,7,0.263,14.673,Jul
1994,8,0.066,13.996,Aug
1994,9,0.41700000000000004,12.536999999999999,Sep
1994,10,0.754,10.014,Oct
1994,11,0.6709999999999999,6.791,Nov
1994,12,0.46,4.13,Dec
1995,1,0.934,3.5540000000000003,Jan
1995,2,1.463,4.693,Feb
1995,3,0.639,5.969,Mar
1995,4,0.621,8.981,Apr
1995,5,0.18899999999999997,11.559,May
1995,6,0.6559999999999999,14.186,Jun
1995,7,0.726,15.136,Jul
1995,8,0.721,14.651,Aug
1995,9,0.469,12.588999999999999,Sep
1995,10,0.846,10.106,Oct
1995,11,0.6559999999999999,6.776,Nov
1995,12,0.46799999999999997,4.138,Dec
1996,1,0.24600000000000002,2.866,Jan
1996,2,0.775,4.005,Feb
1996,3,0.198,5.5280000000000005,Mar
1996,4,0.32899999999999996,8.689,Apr
1996,5,0.22699999999999998,11.597,May
1996,6,0.16,13.69,Jun
1996,7,0.43,14.84,Jul
1996,8,0.688,14.618,Aug
1996,9,0.185,12.305,Sep
1996,10,0.263,9.523,Oct
1996,11,0.431,6.551,Nov
1996,12,0.665,4.335,Dec
1997,1,0.5529999999999999,3.173,Jan
1997,2,0.556,3.786,Feb
1997,3,0.66,5.99,Mar
1997,4,0.5329999999999999,8.892999999999999,Apr
1997,5,0.226,11.596,May
1997,6,0.61,14.139999999999999,Jun
1997,7,0.14400000000000002,14.554,Jul
1997,8,0.336,14.266,Aug
1997,9,0.579,12.699,Sep
1997,10,0.853,10.113,Oct
1997,11,0.723,6.843,Nov
1997,12,0.759,4.429,Dec
1998,1,0.7340000000000001,3.354,Jan
1998,2,1.6130000000000002,4.843,Feb
1998,3,0.685,6.015000000000001,Mar
1998,4,1.0270000000000001,9.387,Apr
1998,5,0.929,12.299,May
1998,6,1.003,14.533,Jun
1998,7,0.927,15.337,Jul
1998,8,0.9690000000000001,14.899,Aug
1998,9,0.5539999999999999,12.674,Sep
1998,10,0.6859999999999999,9.946,Oct
1998,11,0.282,6.402,Nov
1998,12,1.006,4.676,Dec
1999,1,0.9309999999999999,3.551,Jan
1999,2,1.472,4.702,Feb
1999,3,0.205,5.535,Mar
1999,4,0.48,8.84,Apr
1999,5,0.33799999999999997,11.707999999999998,May
1999,6,0.505,14.035,Jun
1999,7,0.449,14.859,Jul
1999,8,0.431,14.360999999999999,Aug
1999,9,0.596,12.716,Sep
1999,10,0.732,9.991999999999999,Oct
1999,11,0.47600000000000003,6.596,Nov
1999,12,0.9079999999999999,4.577999999999999,Dec
2000,1,0.33799999999999997,2.958,Jan
2000,2,0.9640000000000001,4.194,Feb
2000,3,0.8909999999999999,6.221,Mar
2000,4,1.197,9.556999999999999,Apr
2000,5,0.503,11.873,May
2000,6,0.536,14.065999999999999,Jun
2000,7,0.43799999999999994,14.848,Jul
2000,8,0.603,14.533,Aug
2000,9,0.431,12.550999999999998,Sep
2000,10,0.214,9.474,Oct
2000,11,0.196,6.316,Nov
2000,12,0.19,3.86,Dec
2001,1,0.7120000000000001,3.3320000000000003,Jan
2001,2,0.505,3.735,Feb
2001,3,0.885,6.215,Mar
2001,4,0.885,9.245,Apr
2001,5,0.88,12.25,May
2001,6,0.563,14.093,Jun
2001,7,0.73,15.14,Jul
2001,8,0.505,14.435,Aug
2001,9,0.608,12.728,Sep
2001,10,0.662,9.922,Oct
